Country Name,Series Name,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Switzerland,GDP (current US$),554212916092.271,598851028906.58,715888126682.396,686420221557.99,706234937370.968,726537808338,694118186379.628,687895460902.713,695200833086.499,725568717468.001,721369112726.724,741999406005.627,813408787222.499,818426550206.45,884940402230.409
Switzerland,GNI (current US$),562214997702.417,629972347630.646,720038694879.46,697992809377.499,717684744662.856,725732044919.197,701133713181.255,683895323472.44,685587748787.691,699353255841.699,696318048854.117,716684165061.556,800495604747.336,801895036040.353,857292604211.435
Switzerland,Imports of goods and services (current US$),286895607021.413,330730423611.239,423135338258.475,402767274887.921,435220774562.403,398696001148.514,370031118266.24,390368282229.566,398164579098.364,413213693521.722,412350588412.87,428062579952.246,479655828162.117,517523299636.324,556539459537.669
Switzerland,Exports of goods and services (current US$),321497078393.53,388280802445.161,475707113598.213,465237594281.164,508970903327.501,474699970370.027,443048390064.017,459636103721.801,461255257229.42,489600609479.659,483067666222.233,475588653393.81,579859246134.697,629661502933.761,666597864194.371
Switzerland,"Inflation, consumer prices (annual %)",-0.480481936423275,0.688238707220026,0.2313492076509,-0.692552018105253,-0.217323155115693,-0.0132025387514939,-1.14390867228183,-0.434618664285835,0.533787839825897,0.936335464113563,0.362886179940614,-0.725874933313384,0.581814168489856,2.83502798644463,2.13540088016377
Switzerland,"Labor force, total",4477063,4447671,4532800,4590579,4648458,4733088,4805361,4887055,4920490,4956328,4971006,4979813,4981500,4968223,4991280
Switzerland,"Population, total",7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8638167,8704546,8775760,8849852
Switzerland,"Industry (including construction), value added (annual % growth)",-9.15283414386391,6.19937180316461,6.23095710110344,-1.22971648205412,2.12533870803331,0.379178341279157,-0.282760389201115,1.88618054246909,4.33490012649777,5.58423927329761,2.67076957764758,-3.82160617524188,13.5640962108703,4.63069348859177,-1.66405948720423
Syrian Arab Republic,GDP (current US$),54111735241.5414,61390831317.8635,67539427670.9958,43190317724.7088,21361254647.9904,21502061462.2122,16466863097.2125,12597854884.462,16369843341.3865,21497782880.7488,22583045052.56,11155888304.0023,8980060818.72145,..,..
Syrian Arab Republic,GNI (current US$),50941610017.9255,57408367324.797,62976957356.2598,41500138770.0033,20440062141.479,20679218989.5006,15846726792.8577,12131412788.7207,15776320903.3045,20708643164.6012,21724169912.1711,10706685871.3449,8566766139.61152,..,..
Syrian Arab Republic,Imports of goods and services (current US$),16712093023.2678,19548915279.9195,21157918816.4889,11943881780.9912,7888121089.69104,10159432247.0885,6058999264.6109,5723436976.02329,6828054263.10528,7683752907.05698,6546690314.73137,3750745658.74279,6560493568.90963,..,..
Syrian Arab Republic,Exports of goods and services (current US$),15724550983.9111,19747456954.1062,13081933156.1147,3331967948.29264,1661482225.61393,1508537235.51175,2353296639.13311,2731227398.56799,3165874596.02656,3206830229.91789,2938069170.95181,1648856243.59053,2226608572.93366,..,..
Syrian Arab Republic,"Inflation, consumer prices (annual %)",2.92089711805361,4.39741383150071,4.7531638888566,36.7022953364135,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,"Labor force, total",5949301,6062430,6271527,5590992,5000118,4548018,4305060,4290210,4372836,4572156,4914951,4992919,5281602,5816121,6314719
Syrian Arab Republic,"Population, total",21827220,22337563,22730733,22605577,21495821,20072232,19205178,18964252,18983373,19333463,20098251,20772595,21324367,22125249,23227014
Syrian Arab Republic,"Industry (including construction), value added (annual % growth)",3.27061989854704,12.2102873640799,-9.88851270896195,-46.6223837573631,-57.9779990199782,10.1075364318889,-1.01294087510129,-14.7843530591775,22.6799539652647,13.6259940728738,-5.05497804630916,-7.40612648221344,-14.030201163225,..,..
Tajikistan,GDP (current US$),4979472364.4534,5642221099.17704,6522756255.012,7633036903.07634,8448411318.25417,9112605459.32845,8271431485.07484,6992416096.89018,7536402852.85802,7764999999.45362,8300813599.3084,8133963550.65742,8937805347.13963,10713525200.3998,12060602008.8478
Tajikistan,GNI (current US$),5953362631.39956,6969749692.10775,8316624763.05171,9744488621.92436,11112718542.523,11296415927.1155,9797996695.50327,8081792570.51881,8637196303.70133,8990673043.81483,9631287021.79045,9498106073.45013,10758910057.1676,14210918854.2368,15143750556.1562
Tajikistan,Imports of goods and services (current US$),3062730947.9693,3303747207.96023,4131289365.30285,5030069392.20399,5124434510.23491,4140500777.00211,3319748757.00072,2973477077.59702,2928462636.65032,3220194647.33488,3408735466.32569,3125458368.20242,4258328654.10718,5258453958.4764,..
Tajikistan,Exports of goods and services (current US$),1218526625.57921,842892855.780827,1072842444.64916,1318781149.02818,936771984.073827,835634230.381076,810823484.28563,923021947.694359,1125074885.30063,1116255903.44978,1243456836.44712,1409153432.56143,2161333822.62564,1751996065.65997,..
Tajikistan,"Inflation, consumer prices (annual %)",6.44823481066697,6.44531440780658,12.4315490430406,5.83116601031462,5.00964645344951,6.10442765129667,5.7145594964971,6.00458082322139,..,..,..,..,..,..,..
Tajikistan,"Labor force, total",1999281,2047575,2094999,2141635,2190056,2239463,2290338,2343422,2376361,2407127,2439477,2470914,2516376,2611584,2677489
Tajikistan,"Population, total",7468596,7621779,7784819,7956382,8136610,8326348,8524063,8725318,8925525,9128132,9337003,9543207,9750064,9952787,10143543
Tajikistan,"Industry (including construction), value added (annual % growth)",-6.77933373499798,9.78500513904936,5.85683745319695,8.73956264183555,4.33934423321749,5.84952948567627,11.6392304681933,16.2050525713423,20.4509159569839,16.6916366647536,10.0731779252232,16.7794336887087,13.8192635191403,9.25948468953945,..
Tanzania,GDP (current US$),29400573553.6075,32012892919.37,34657140096.4836,39650394362.9287,45648857242.315,49986726460.6805,47413919817.124,49774409374.4538,53274884532.7886,57003712892.0858,61026731925.9213,66068737786.0639,70655628147.8986,75769974505.0106,79158286333.524
Tanzania,GNI (current US$),29135963893.9937,31435805579.9127,34013428042.1638,39080121049.558,44945732449.6345,49453645654.0675,46684218023.5751,48817192683.2253,52339432682.9388,56365032376.3658,60012994185.1719,64804138398.1066,69464087924.3544,74478063832.0818,77758368213.6134
Tanzania,Imports of goods and services (current US$),7449615764.30972,8974145682.29473,11967748809.7592,12686872211.5783,13520661955.646,13639784607.7511,11214705082.1591,9492226418.45576,9295988100.5033,10205640647.7767,10363463865.7749,9552972185.14485,11160170702.5619,14843141905.2841,15806174689.4202
Tanzania,Exports of goods and services (current US$),5349218508.30742,6276937178.61028,7497823534.82418,8870630510.22188,8679120269.93239,9032206214.44268,8110109048.57517,8138103520.92867,8344707045.48532,8401858982.5961,9786702081.68473,8921839002.43059,9976590469.46969,11678964531.4076,14093918474.4044
Tanzania,"Inflation, consumer prices (annual %)",12.1422278742988,6.20015595647403,12.6909694699162,16.0010938506338,7.87072364573959,6.13161432988012,5.58816952959298,5.17476629301493,5.31871605228931,3.49445848856181,3.4642805799902,3.29029062798325,3.69091958802199,4.35027204269101,3.79923291384916
Tanzania,"Labor force, total",21001337,21393289,21865045,22376520,22926545,23506979,24200892,24960918,25739955,26515547,27288953,27839215,28746124,30096296,31219073
Tanzania,"Population, total",43957933,45110527,46416031,47786137,49253643,50814552,52542823,54401802,56267032,58090443,59872579,61704518,63588334,65497748,67438106
Tanzania,"Industry (including construction), value added (annual % growth)",3.38941053491884,9.17111333325884,11.8366703338957,4.22519450886254,10.4776680065394,5.96374231460919,9.71848363966504,11.7483952116594,10.6430548347558,9.7261641665969,10.3311061933633,2.52194631432712,4.09999999975292,4.30000000008587,3.90000000017274
Thailand,GDP (current US$),281710630187.319,341104766329.17,370818739623.622,397558325278.579,420333654592.547,407339040197.651,401296238228.084,413366349747.508,456356813536.764,506754208404.485,543976691793.886,500461898480.246,506256494297.34,495645210972.751,514944993833.578
Thailand,GNI (current US$),271838809880.739,326815388832.283,361875003955.99,379342666424.563,393467486312.148,386381481702.815,380594916735.618,393948949386.684,435913240648.276,482264933708.604,523977887377.21,489367035950.047,488672219203.916,481390360909.718,502920778919.97
Thailand,Imports of goods and services (current US$),154464210141.501,207270092301.876,255199302709.361,273216802240.91,274440605888.824,254633174992.002,229553374316.892,221168950937.551,247430252336.997,283801450351.972,272916501194.971,231745471360.936,296627151192.261,334528199102.147,328055571446.957
Thailand,Exports of goods and services (current US$),181530421334.516,226787505595.978,262743281924.973,274121377628.712,282342912104.28,278596013717.189,271423493717.844,277248464807.286,304266013738.262,328569784686.743,323768892197.357,257709985018.377,296424506130.06,323968095968.786,337011444883.539
Thailand,"Inflation, consumer prices (annual %)",-0.845716092316721,3.24758842443723,3.80879058139634,3.01489950334994,2.18488618530678,1.8951418189878,-0.900424963291569,0.188149704448234,0.665631893135106,1.06389754183015,0.706728601314311,-0.845937147357041,1.23039541318384,6.07741228434321,1.22802623546169
Thailand,"Labor force, total",39613757,39447288,40871917,41198445,40085032,40209226,40201742,39942542,39798925,40229448,39952396,40206906,40356693,40907648,40813511
Thailand,"Population, total",67813654,68270489,68712846,69157023,69578602,69960943,70294397,70607037,70898202,71127802,71307763,71475664,71601103,71697030,71801279
Thailand,"Industry (including construction), value added (annual % growth)",-1.88902307725614,10.4472431776664,-4.11403509503793,7.24997889170864,1.55223009659602,-0.0808756710456038,2.95328613352935,2.6431864429139,1.70673583541878,2.85633478848766,0.0225746755694587,-5.27557647221379,3.67051210863862,-0.0928366523318687,-2.27077804639114
Timor-Leste,GDP (current US$),726937800,881909300,1042534600,1160555000,1395727400,1447535200,1595205100,1652603700,1598208400,1566157200,2027034000,2162619200,3621958000,3204753000,2243142908.46161
Timor-Leste,GNI (current US$),2523605900,3324140000,4581072400,4318281900,4151960900,3337734900,2793382100,2232596900,2270974000,2245937300,3131177400,2911201400,3945488500,3258519000,2581295062.23926
Timor-Leste,Imports of goods and services (current US$),1079648900,1109758400,1400755300,1408654600,1033529600,1131451100,906884200,937594400,891109600,962964800,1004078400,1039875900,1315685000,1344737500,..
Timor-Leste,Exports of goods and services (current US$),66633500,75532300,66782600,82664300,77945700,66178400,48508500,51780000,38179900,45614300,431191700,792950600,2302354000,1784365000,..
Timor-Leste,"Inflation, consumer prices (annual %)",0.669681185965444,6.76597680236483,13.4998402385771,11.8003096701544,10.9872344156476,0.848838206293387,0.646148614181249,-1.46984287886469,0.52297668038404,2.29424307036253,0.958812739702808,..,..,..,..
Timor-Leste,"Labor force, total",422042,431707,442441,453650,466912,480394,493404,505198,520019,534219,542209,550988,562445,580820,596825
Timor-Leste,"Population, total",1065540,1088486,1112976,1137676,1161555,1184830,1205813,1224562,1243235,1261845,1280438,1299995,1320942,1341296,1360596
Timor-Leste,"Industry (including construction), value added (annual % growth)",54.5474199718944,7.88717945598879,11.0379848406407,-19.5321507282088,41.0549721881771,-10.8889931781643,22.207121341226,7.62941259023711,-26.5005831073468,5.28720900597857,143.493491703993,118.209630041203,5.65232255494578,-46.2462861707368,..
Togo,GDP (current US$),4721890900.13889,4746389531.71369,5422442166.41062,5413544658.5045,6021732977.26811,6393318261.86007,5755461035.44333,6071170959.12093,6387422517.69225,7029300383.08031,6992700101.37188,7400284167.78479,8342243645.94438,8169476148.95692,9171261835.06264
Togo,GNI (current US$),4702775174.59322,4722896939.15003,5656293246.11648,5419520492.65427,6046989121.2169,6439476563.95556,5887730069.13217,6114776688.37141,6392420306.8336,7048636180.15906,7014819501.26785,7443023219.44051,8360888241.21407,8209395367.78443,9210663734.00908
Togo,Imports of goods and services (current US$),1708531865.08985,1846051552.32886,2495773759.24436,2302333526.82328,2879444704.33673,2658736963.25369,2430186636.86078,2400078507.52477,2090563831.38575,2328937346.46878,2260735795.38605,2389182481.94725,2832647625.85045,3258690801.50787,3441253045.39024
Togo,Exports of goods and services (current US$),1187564713.82699,1279768332.05837,1660814154.98027,1736771567.341,1997592280.69419,1811710703.00837,1495042878.28236,1578284066.71442,1588718291.83076,1702774383.34119,1665133404.82303,1721567222.6082,1971234503.84417,2091318175.7473,2192410682.59055
Togo,"Inflation, consumer prices (annual %)",3.71360592035802,1.44594517430866,3.56351472903954,2.57718174055848,1.82539475909171,0.19087507624975,2.58500390801595,1.28544847051417,-0.981889868943119,0.927755426457183,0.674652770077436,1.69928463299408,4.1862150652352,7.96757361617945,..
Togo,"Labor force, total",2177901,2236750,2296975,2357837,2419881,2483698,2549134,2616440,2685319,2755426,2826292,2877773,2975025,3074425,3165789
Togo,"Population, total",6398624,6571855,6748672,6926635,7106229,7288383,7473229,7661354,7852795,8046679,8243094,8442580,8644829,8848699,9053799
Togo,"Industry (including construction), value added (annual % growth)",2.6866713454572,8.78901134491679,8.6042576142839,-3.03514616026337,22.3161064970109,10.2725124301493,-0.483294455145611,16.1859109885606,1.59091556531577,8.28804347432704,-1.64793232036716,3.90215032019398,5.77960051818064,6.3576967196645,6.74272342532396
Tonga,GDP (current US$),312377678.83941,366832215.189578,414533117.692299,470705196.432659,450650633.04135,439877614.419206,437003078.563584,420548712.433288,460374354.847247,488906838.594866,512053692.078675,484796854.918756,469228219.665791,500274898.085221,..
Tonga,GNI (current US$),322166871.71393,378768090.885102,426548682.7102,484563982.507853,461951651.110036,443073544.464094,441518253.689696,422787258.94059,478636684.621694,518922418.980173,553365042.224235,525210300.470057,499456301.04723,539142714.144288,..
Tonga,Imports of goods and services (current US$),201533779.099371,222620080.137236,259274520.388831,286989094.547746,282042112.77947,254911838.790932,281828034.793635,266085846.799741,302974454.461682,323571965.152449,333826308.872063,314845765.226196,285500995.427836,..,..
